사건번호,품목,hs_code,년월,규제국,중간국,수입국,규제국_중간국_수출량,규제국_수입국_수출량,규제국_중간국_수출총달러,규제국_수입국_수출총달러,규제국_중간국_단가,규제국_수입국_단가,isr_min,isr_best_lag,isr_risk
10,합판(1차재심),4412,2014.10,말레이시아,슬로베니아,대한민국,0.0,0.0,0.0,8597137.739,,,-0.7775419143502353,1,0.7775419143502353
10,합판(1차재심),4412,2014.11,말레이시아,슬로베니아,대한민국,0.0,0.0,0.0,16213813.54,,,-0.7775419143502353,1,0.7775419143502353
10,합판(1차재심),4412,2014.12,말레이시아,슬로베니아,대한민국,0.0,0.0,0.0,15571208.438,,,-0.7775419143502353,1,0.7775419143502353
10,합판(1차재심),4412,2015.01,말레이시아,슬로베니아,대한민국,0.0,0.0,0.0,10378556.989,,,-0.7775419143502353,1,0.7775419143502353
10,합판(1차재심),4412,2015.02,말레이시아,슬로베니아,대한민국,0.0,0.0,0.0,8378851.218,,,-0.7775419143502353,1,0.7775419143502353
10,합판(1차재심),4412,2015.03,말레이시아,슬로베니아,대한민국,0.0,0.0,0.0,11763214.259,,,-0.7775419143502353,1,0.7775419143502353
10,합판(1차재심),4412,2015.04,말레이시아,슬로베니아,대한민국,0.0,0.0,0.0,10925996.287,,,-0.7775419143502353,1,0.7775419143502353
10,합판(1차재심),4412,2015.05,말레이시아,슬로베니아,대한민국,0.0,0.0,0.0,11396025.628,,,-0.7775419143502353,1,0.7775419143502353
10,합판(1차재심),4412,2014.09,말레이시아,싱가포르,대한민국,0.0,0.0,1508947.457,14729113.264,,,-0.8451542547285166,2,0.8451542547285166
10,합판(1차재심),4412,2014.1,말레이시아,싱가포르,대한민국,0.0,0.0,1489301.052,8597137.739,,,-0.8451542547285166,2,0.8451542547285166
10,합판(1차재심),4412,2014.11,말레이시아,싱가포르,대한민국,0.0,0.0,1205937.566,16213813.54,,,-0.8451542547285166,2,0.8451542547285166
10,합판(1차재심),4412,2014.12,말레이시아,싱가포르,대한민국,0.0,0.0,1541925.042,15571208.438,,,-0.8451542547285166,2,0.8451542547285166
10,합판(1차재심),4412,2015.01,말레이시아,싱가포르,대한민국,0.0,0.0,1178261.497,10378556.989,,,-0.8451542547285166,2,0.8451542547285166
10,합판(1차재심),4412,2015.02,말레이시아,싱가포르,대한민국,0.0,0.0,655289.239,8378851.218,,,-0.8451542547285166,2,0.8451542547285166
10,합판(1차재심),4412,2015.03,말레이시아,싱가포르,대한민국,0.0,0.0,1192028.941,11763214.259,,,-0.8451542547285166,2,0.8451542547285166
10,합판(1차재심),4412,2015.04,말레이시아,싱가포르,대한민국,0.0,0.0,1632616.458,10925996.287,,,-0.8451542547285166,2,0.8451542547285166
10,합판(1차재심),4412,2015.05,말레이시아,싱가포르,대한민국,0.0,0.0,1643498.555,11396025.628,,,-0.8451542547285166,2,0.8451542547285166
10,합판(1차재심),4412,2014.09,말레이시아,영국,대한민국,0.0,0.0,6734684.646,14729113.264,,,-0.9411239481143202,2,0.9411239481143202
10,합판(1차재심),4412,2014.1,말레이시아,영국,대한민국,0.0,0.0,5379897.782,8597137.739,,,-0.9411239481143202,2,0.9411239481143202
10,합판(1차재심),4412,2014.11,말레이시아,영국,대한민국,0.0,0.0,5329828.615,16213813.54,,,-0.9411239481143202,2,0.9411239481143202
10,합판(1차재심),4412,2014.12,말레이시아,영국,대한민국,0.0,0.0,5466119.612,15571208.438,,,-0.9411239481143202,2,0.9411239481143202
10,합판(1차재심),4412,2015.01,말레이시아,영국,대한민국,0.0,0.0,2750086.555,10378556.989,,,-0.9411239481143202,2,0.9411239481143202
10,합판(1차재심),4412,2015.02,말레이시아,영국,대한민국,0.0,0.0,2066803.299,8378851.218,,,-0.9411239481143202,2,0.9411239481143202
10,합판(1차재심),4412,2015.03,말레이시아,영국,대한민국,0.0,0.0,2951273.715,11763214.259,,,-0.9411239481143202,2,0.9411239481143202
10,합판(1차재심),4412,2015.04,말레이시아,영국,대한민국,0.0,0.0,2953514.46,10925996.287,,,-0.9411239481143202,2,0.9411239481143202
10,합판(1차재심),4412,2015.05,말레이시아,영국,대한민국,0.0,0.0,3313009.495,11396025.628,,,-0.9411239481143202,2,0.9411239481143202
10,합판(1차재심),4412,2014.09,말레이시아,이탈리아,대한민국,0.0,0.0,28446.199,14729113.264,,,-0.942857142857143,1,0.942857142857143
10,합판(1차재심),4412,2014.1,말레이시아,이탈리아,대한민국,0.0,0.0,0.0,8597137.739,,,-0.942857142857143,1,0.942857142857143
10,합판(1차재심),4412,2014.11,말레이시아,이탈리아,대한민국,0.0,0.0,16487.216,16213813.54,,,-0.942857142857143,1,0.942857142857143
10,합판(1차재심),4412,2014.12,말레이시아,이탈리아,대한민국,0.0,0.0,0.0,15571208.438,,,-0.942857142857143,1,0.942857142857143
10,합판(1차재심),4412,2015.01,말레이시아,이탈리아,대한민국,0.0,0.0,75858.583,10378556.989,,,-0.942857142857143,1,0.942857142857143
10,합판(1차재심),4412,2015.02,말레이시아,이탈리아,대한민국,0.0,0.0,0.0,8378851.218,,,-0.942857142857143,1,0.942857142857143
10,합판(1차재심),4412,2015.03,말레이시아,이탈리아,대한민국,0.0,0.0,0.0,11763214.259,,,-0.942857142857143,1,0.942857142857143
10,합판(1차재심),4412,2015.04,말레이시아,이탈리아,대한민국,0.0,0.0,29946.613,10925996.287,,,-0.942857142857143,1,0.942857142857143
10,합판(1차재심),4412,2015.05,말레이시아,이탈리아,대한민국,0.0,0.0,86540.526,11396025.628,,,-0.942857142857143,1,0.942857142857143
10,합판(1차재심),4412,2014.09,말레이시아,캐나다,대한민국,0.0,0.0,185041.061,14729113.264,,,-0.8451542547285166,1,0.8451542547285166
10,합판(1차재심),4412,2014.1,말레이시아,캐나다,대한민국,0.0,0.0,81387.409,8597137.739,,,-0.8451542547285166,1,0.8451542547285166
10,합판(1차재심),4412,2014.11,말레이시아,캐나다,대한민국,0.0,0.0,74804.307,16213813.54,,,-0.8451542547285166,1,0.8451542547285166
10,합판(1차재심),4412,2014.12,말레이시아,캐나다,대한민국,0.0,0.0,283541.191,15571208.438,,,-0.8451542547285166,1,0.8451542547285166
10,합판(1차재심),4412,2015.01,말레이시아,캐나다,대한민국,0.0,0.0,229262.643,10378556.989,,,-0.8451542547285166,1,0.8451542547285166
10,합판(1차재심),4412,2015.02,말레이시아,캐나다,대한민국,0.0,0.0,109940.385,8378851.218,,,-0.8451542547285166,1,0.8451542547285166
