사건번호,품목,hs_code,규제국,후보국,분석시작월,window,sr_lag0,sr_lag1,sr_lag2,sr_lag3,sr_min,sr_best_lag,sr_risk,규제국_6개월_수입합,후보국_전체기간_수입합
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,네덜란드,2013.12,6,0.3714285714285715,-0.08571428571428573,-0.3142857142857143,0.14285714285714288,-0.3142857142857143,2,0.3142857142857143,3367437.0,373731.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,도미니카 공화국,2013.12,6,-0.13093073414159545,,,,-0.13093073414159545,0,0.13093073414159545,3367437.0,12138.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,독일,2013.12,6,-0.5428571428571429,-0.2571428571428572,0.5428571428571429,0.08571428571428573,-0.5428571428571429,0,0.5428571428571429,3367437.0,194759.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,러시아 연방,2013.12,6,-0.21251185925162072,0.3188740696088466,0.5217939320872036,0.1449427589131121,-0.21251185925162072,0,0.21251185925162072,3367437.0,437996.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,룩셈부르그,2013.12,6,,0.39279220242478635,0.6546536707079772,0.13093073414159545,0.13093073414159545,3,0.0,3367437.0,100.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,멕시코,2013.12,6,0.45538255553918716,0.8804062740424288,0.2608969660436018,-0.4285714285714286,-0.4285714285714286,3,0.4285714285714286,3367437.0,22757.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,미국,2013.12,6,-0.08571428571428573,0.028571428571428574,0.3142857142857143,0.7714285714285715,-0.08571428571428573,0,0.08571428571428573,3367437.0,884033.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,방글라데시,2013.12,6,0.3718678720805473,0.3946648814672956,0.40583972495671394,0.2608969660436018,0.2608969660436018,3,0.0,3367437.0,5111.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,베트남,2013.12,6,-0.028571428571428574,-0.6,-0.2571428571428572,0.5428571428571429,-0.6,1,0.6,3367437.0,7215150.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,벨기에,2013.12,6,0.06172133998483677,0.08827348295047495,0.5797710356524484,0.3768511731740915,0.06172133998483677,0,0.0,3367437.0,24535.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,벨라루스,2013.12,6,-0.15179418517972906,-0.7775419143502353,-0.6761234037828133,-0.13093073414159545,-0.7775419143502353,1,0.7775419143502353,3367437.0,63.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,브라질,2013.12,6,-0.6546536707079772,-0.13093073414159545,,,-0.6546536707079772,0,0.6546536707079772,3367437.0,15655.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,스리랑카,2013.12,6,-0.13093073414159545,,,,-0.13093073414159545,0,0.13093073414159545,3367437.0,83.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,스위스,2013.12,6,-0.6,-0.2571428571428572,0.6,0.7714285714285715,-0.6,0,0.6,3367437.0,26495.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,스페인,2013.12,6,0.14285714285714288,-0.2,-0.2,-0.8285714285714287,-0.8285714285714287,3,0.8285714285714287,3367437.0,200748.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,슬로바키아,2013.12,6,-0.16903085094570333,0.33394720739540396,0.33806170189140666,-0.30425553170226594,-0.30425553170226594,3,0.30425553170226594,3367437.0,4592.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,싱가포르,2013.12,6,0.2,-0.028571428571428574,-0.6,-0.2571428571428572,-0.6,2,0.6,3367437.0,451509.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,아랍에미리트 연합,2013.12,6,-0.13093073414159545,,,,-0.13093073414159545,0,0.13093073414159545,3367437.0,11220.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,엘살바도르,2013.12,6,0.2571428571428572,0.5428571428571429,0.14285714285714288,-0.08571428571428573,-0.08571428571428573,3,0.08571428571428573,3367437.0,846310.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,영국,2013.12,6,0.3142857142857143,-0.14285714285714288,-0.08571428571428573,0.2571428571428572,-0.14285714285714288,1,0.14285714285714288,3367437.0,924036.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,오스트리아,2013.12,6,,0.39279220242478635,0.6546536707079772,0.13093073414159545,0.13093073414159545,3,0.0,3367437.0,200.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,이스라엘,2013.12,6,0.6957252427829382,0.5797710356524484,0.5428571428571429,0.14285714285714288,0.14285714285714288,3,0.0,3367437.0,100274.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,이탈리아,2013.12,6,0.942857142857143,0.6,0.2571428571428572,0.028571428571428574,0.028571428571428574,3,0.0,3367437.0,536478.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,인도,2013.12,6,0.7142857142857143,0.942857142857143,0.6571428571428573,0.48571428571428577,0.48571428571428577,3,0.0,3367437.0,21744425.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,인도네시아,2013.12,6,0.6,0.942857142857143,0.7714285714285715,0.7714285714285715,0.6,0,0.0,3367437.0,7251459.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,일본,2013.12,6,0.7714285714285715,0.4285714285714286,0.48571428571428577,0.2571428571428572,0.2571428571428572,3,0.0,3367437.0,7392457.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,캄보디아,2013.12,6,0.39279220242478635,0.6546536707079772,0.13093073414159545,-0.39279220242478635,-0.39279220242478635,3,0.39279220242478635,3367437.0,2232.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,캐나다,2013.12,6,0.3714285714285715,0.028571428571428574,-0.6,-0.7142857142857143,-0.7142857142857143,3,0.7142857142857143,3367437.0,1002482.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,콜롬비아,2013.12,6,0.13093073414159545,-0.39279220242478635,-0.6546536707079772,-0.13093073414159545,-0.6546536707079772,2,0.6546536707079772,3367437.0,20736.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,태국,2013.12,6,-0.48571428571428577,-0.028571428571428574,0.2,0.48571428571428577,-0.48571428571428577,0,0.48571428571428577,3367437.0,11870190.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,튀르키예,2013.12,6,0.6375355777548621,0.753702346348183,0.49280538030458115,-0.40583972495671394,-0.40583972495671394,3,0.40583972495671394,3367437.0,47022.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,폴란드,2013.12,6,0.33394720739540396,0.33806170189140666,0.15179418517972906,0.40583972495671394,0.15179418517972906,2,0.0,3367437.0,23351.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,프랑스,2013.12,6,0.2,0.7142857142857143,0.08571428571428573,-0.2,-0.2,3,0.2,3367437.0,11239.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,대만,홍콩,2013.12,6,-0.2571428571428572,-0.5797710356524484,-0.5507824838698261,-0.09107651110783746,-0.5797710356524484,1,0.5797710356524484,3367437.0,14038.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,남아프리카공화국,2013.12,6,,-0.13093073414159545,0.6546536707079772,0.39279220242478635,-0.13093073414159545,1,0.13093073414159545,31677892.0,40.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,네덜란드,2013.12,6,0.2571428571428572,0.3142857142857143,-0.3714285714285715,-0.14285714285714288,-0.3714285714285715,2,0.3714285714285715,31677892.0,373731.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,도미니카 공화국,2013.12,6,-0.39279220242478635,,,,-0.39279220242478635,0,0.39279220242478635,31677892.0,12138.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,독일,2013.12,6,-0.48571428571428577,-0.7714285714285715,0.2,0.5428571428571429,-0.7714285714285715,1,0.7714285714285715,31677892.0,194759.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,러시아 연방,2013.12,6,-0.33394720739540396,-0.057977103565244846,0.40583972495671394,0.5797710356524484,-0.33394720739540396,0,0.33394720739540396,31677892.0,437996.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,룩셈부르그,2013.12,6,,-0.13093073414159545,0.6546536707079772,0.39279220242478635,-0.13093073414159545,1,0.13093073414159545,31677892.0,100.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,멕시코,2013.12,6,-0.15179418517972906,0.8196885999705371,0.6377481392176932,0.14285714285714288,-0.15179418517972906,0,0.15179418517972906,31677892.0,22757.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,미국,2013.12,6,0.028571428571428574,0.08571428571428573,-0.2,0.6,-0.2,2,0.2,31677892.0,884033.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,방글라데시,2013.12,6,0.2704493615131253,0.2732295333235123,0.20291986247835697,0.49280538030458115,0.20291986247835697,2,0.0,31677892.0,5111.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,베트남,2013.12,6,0.2,-0.08571428571428573,-0.7714285714285715,-0.08571428571428573,-0.7714285714285715,2,0.7714285714285715,31677892.0,7215150.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,벨기에,2013.12,6,0.18516401995451032,-0.029424494316824982,0.0,0.8406680016960503,-0.029424494316824982,1,0.029424494316824982,31677892.0,24535.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,벨라루스,2013.12,6,0.15179418517972906,-0.30425553170226594,-0.8451542547285166,-0.39279220242478635,-0.8451542547285166,2,0.8451542547285166,31677892.0,63.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,브라질,2013.12,6,-0.6546536707079772,-0.39279220242478635,,,-0.6546536707079772,0,0.6546536707079772,31677892.0,15655.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,스리랑카,2013.12,6,-0.39279220242478635,,,,-0.39279220242478635,0,0.39279220242478635,31677892.0,83.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,스위스,2013.12,6,-0.6571428571428573,-0.7714285714285715,0.08571428571428573,0.8857142857142858,-0.7714285714285715,1,0.7714285714285715,31677892.0,26495.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,스페인,2013.12,6,0.4285714285714286,-0.3142857142857143,0.2571428571428572,-0.48571428571428577,-0.48571428571428577,3,0.48571428571428577,31677892.0,200748.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,슬로바키아,2013.12,6,-0.16903085094570333,-0.21251185925162072,0.6761234037828133,-0.06761234037828133,-0.21251185925162072,1,0.21251185925162072,31677892.0,4592.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,싱가포르,2013.12,6,0.028571428571428574,0.48571428571428577,-0.3714285714285715,-0.7714285714285715,-0.7714285714285715,3,0.7714285714285715,31677892.0,451509.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,아랍에미리트 연합,2013.12,6,-0.39279220242478635,,,,-0.39279220242478635,0,0.39279220242478635,31677892.0,11220.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,엘살바도르,2013.12,6,-0.08571428571428573,0.48571428571428577,0.4285714285714286,-0.2571428571428572,-0.2571428571428572,3,0.2571428571428572,31677892.0,846310.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,영국,2013.12,6,0.6571428571428573,0.14285714285714288,-0.2571428571428572,-0.08571428571428573,-0.2571428571428572,2,0.2571428571428572,31677892.0,924036.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,오스트리아,2013.12,6,,-0.13093073414159545,0.6546536707079772,0.39279220242478635,-0.13093073414159545,1,0.13093073414159545,31677892.0,200.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,이스라엘,2013.12,6,0.49280538030458115,0.43482827673933633,0.48571428571428577,0.4285714285714286,0.4285714285714286,3,0.0,31677892.0,100274.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,이탈리아,2013.12,6,0.8285714285714287,0.6571428571428573,0.48571428571428577,0.08571428571428573,0.08571428571428573,3,0.0,31677892.0,536478.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,인도,2013.12,6,0.4285714285714286,0.8285714285714287,0.5428571428571429,0.8857142857142858,0.4285714285714286,0,0.0,31677892.0,21744425.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,인도네시아,2013.12,6,0.08571428571428573,0.5428571428571429,0.6,0.8857142857142858,0.08571428571428573,0,0.0,31677892.0,7251459.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,일본,2013.12,6,0.8857142857142858,0.4285714285714286,0.3142857142857143,0.48571428571428577,0.3142857142857143,2,0.0,31677892.0,7392457.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,캄보디아,2013.12,6,-0.13093073414159545,0.6546536707079772,0.39279220242478635,0.13093073414159545,-0.13093073414159545,0,0.13093073414159545,31677892.0,2232.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,캐나다,2013.12,6,0.5428571428571429,0.3714285714285715,-0.08571428571428573,-0.7142857142857143,-0.7142857142857143,3,0.7142857142857143,31677892.0,1002482.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,콜롬비아,2013.12,6,0.39279220242478635,0.13093073414159545,-0.6546536707079772,-0.39279220242478635,-0.6546536707079772,2,0.6546536707079772,31677892.0,20736.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,태국,2013.12,6,-0.3142857142857143,-0.3714285714285715,0.028571428571428574,0.3142857142857143,-0.3714285714285715,1,0.3714285714285715,31677892.0,11870190.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,튀르키예,2013.12,6,0.3946648814672956,0.3768511731740915,0.8986451052612952,0.08696565534786728,0.08696565534786728,3,0.0,31677892.0,47022.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,폴란드,2013.12,6,-0.21251185925162072,0.6761234037828133,-0.15179418517972906,0.49280538030458115,-0.21251185925162072,0,0.21251185925162072,31677892.0,23351.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,프랑스,2013.12,6,-0.2571428571428572,0.4285714285714286,0.5428571428571429,-0.028571428571428574,-0.2571428571428572,0,0.2571428571428572,31677892.0,11239.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,말레이시아,홍콩,2013.12,6,0.08571428571428573,-0.1449427589131121,-0.7826908981308054,0.030358837035945815,-0.7826908981308054,2,0.7826908981308054,31677892.0,14038.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,남아프리카공화국,2013.12,6,,0.39279220242478635,0.6546536707079772,0.13093073414159545,0.13093073414159545,3,0.0,73293584.0,40.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,네덜란드,2013.12,6,0.7142857142857143,-0.4285714285714286,-0.08571428571428573,0.2571428571428572,-0.4285714285714286,1,0.4285714285714286,73293584.0,373731.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,도미니카 공화국,2013.12,6,-0.6546536707079772,,,,-0.6546536707079772,0,0.6546536707079772,73293584.0,12138.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,독일,2013.12,6,-0.7714285714285715,-0.028571428571428574,-0.028571428571428574,0.3142857142857143,-0.7714285714285715,0,0.7714285714285715,73293584.0,194759.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,러시아 연방,2013.12,6,0.030358837035945815,0.5507824838698261,0.11595420713048969,0.1449427589131121,0.030358837035945815,0,0.0,73293584.0,437996.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,룩셈부르그,2013.12,6,,0.39279220242478635,0.6546536707079772,0.13093073414159545,0.13093073414159545,3,0.0,73293584.0,100.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,멕시코,2013.12,6,-0.030358837035945815,0.8804062740424288,0.2608969660436018,0.028571428571428574,-0.030358837035945815,0,0.030358837035945815,73293584.0,22757.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,미국,2013.12,6,0.028571428571428574,0.14285714285714288,0.6571428571428573,0.3142857142857143,0.028571428571428574,0,0.0,73293584.0,884033.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,방글라데시,2013.12,6,0.3718678720805473,0.3946648814672956,0.8116794499134279,-0.1449427589131121,-0.1449427589131121,3,0.1449427589131121,73293584.0,5111.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,베트남,2013.12,6,-0.6,-0.028571428571428574,-0.3714285714285715,0.4285714285714286,-0.6,0,0.6,73293584.0,7215150.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,벨기에,2013.12,6,0.06172133998483677,0.5590653920196746,0.2898855178262242,0.20291986247835697,0.06172133998483677,0,0.0,73293584.0,24535.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,벨라루스,2013.12,6,-0.5161002296110789,-0.4394802124588286,-0.5408987230262506,-0.6546536707079772,-0.6546536707079772,3,0.6546536707079772,73293584.0,63.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,브라질,2013.12,6,-0.13093073414159545,-0.6546536707079772,,,-0.6546536707079772,1,0.6546536707079772,73293584.0,15655.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,스리랑카,2013.12,6,-0.6546536707079772,,,,-0.6546536707079772,0,0.6546536707079772,73293584.0,83.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,스위스,2013.12,6,-0.8285714285714287,-0.14285714285714288,0.028571428571428574,0.8857142857142858,-0.8285714285714287,0,0.8285714285714287,73293584.0,26495.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,스페인,2013.12,6,0.48571428571428577,-0.08571428571428573,-0.5428571428571429,-0.48571428571428577,-0.5428571428571429,2,0.5428571428571429,73293584.0,200748.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,슬로바키아,2013.12,6,0.30425553170226594,-0.030358837035945815,0.33806170189140666,0.033806170189140665,-0.030358837035945815,1,0.030358837035945815,73293584.0,4592.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,싱가포르,2013.12,6,-0.14285714285714288,-0.3714285714285715,-0.028571428571428574,-0.3714285714285715,-0.3714285714285715,1,0.3714285714285715,73293584.0,451509.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,아랍에미리트 연합,2013.12,6,-0.6546536707079772,,,,-0.6546536707079772,0,0.6546536707079772,73293584.0,11220.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,엘살바도르,2013.12,6,0.3714285714285715,0.08571428571428573,0.2571428571428572,0.48571428571428577,0.08571428571428573,1,0.0,73293584.0,846310.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,영국,2013.12,6,0.6571428571428573,-0.2571428571428572,0.14285714285714288,0.3714285714285715,-0.2571428571428572,1,0.2571428571428572,73293584.0,924036.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,오스트리아,2013.12,6,,0.39279220242478635,0.6546536707079772,0.13093073414159545,0.13093073414159545,3,0.0,73293584.0,200.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,이스라엘,2013.12,6,0.5217939320872036,0.753702346348183,0.4285714285714286,0.6,0.4285714285714286,2,0.0,73293584.0,100274.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,이탈리아,2013.12,6,0.8285714285714287,0.7142857142857143,0.3714285714285715,0.6,0.3714285714285715,2,0.0,73293584.0,536478.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,인도,2013.12,6,0.942857142857143,0.8285714285714287,0.7714285714285715,0.6,0.6,3,0.0,73293584.0,21744425.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,인도네시아,2013.12,6,0.8285714285714287,0.7142857142857143,0.8857142857142858,0.8857142857142858,0.7142857142857143,1,0.0,73293584.0,7251459.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,일본,2013.12,6,0.8857142857142858,0.5428571428571429,0.7142857142857143,0.3714285714285715,0.3714285714285715,3,0.0,73293584.0,7392457.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,캄보디아,2013.12,6,0.39279220242478635,0.6546536707079772,0.13093073414159545,-0.39279220242478635,-0.39279220242478635,3,0.39279220242478635,73293584.0,2232.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,캐나다,2013.12,6,0.7142857142857143,-0.2,-0.14285714285714288,-0.8285714285714287,-0.8285714285714287,3,0.8285714285714287,73293584.0,1002482.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,콜롬비아,2013.12,6,0.13093073414159545,-0.39279220242478635,-0.13093073414159545,-0.6546536707079772,-0.6546536707079772,3,0.6546536707079772,73293584.0,20736.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,태국,2013.12,6,-0.2571428571428572,-0.3714285714285715,0.5428571428571429,0.14285714285714288,-0.3714285714285715,1,0.3714285714285715,73293584.0,11870190.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,튀르키예,2013.12,6,0.6375355777548621,0.9276336570439175,0.3188740696088466,-0.11595420713048969,-0.11595420713048969,3,0.11595420713048969,73293584.0,47022.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,폴란드,2013.12,6,-0.030358837035945815,0.33806170189140666,0.3946648814672956,0.11595420713048969,-0.030358837035945815,0,0.030358837035945815,73293584.0,23351.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,프랑스,2013.12,6,0.5428571428571429,0.2571428571428572,0.3142857142857143,-0.3142857142857143,-0.3142857142857143,3,0.3142857142857143,73293584.0,11239.0
8,폴리에스테르 장섬유 연신가공사(2차재심),5402,중국,홍콩,2013.12,6,-0.48571428571428577,-0.3478626213914691,-0.43482827673933633,-0.5768179036829705,-0.5768179036829705,3,0.5768179036829705,73293584.0,14038.0
9,OPP필름,392020,인도네시아,네덜란드,2013.12,6,0.13522468075656266,0.33806170189140666,-0.6761234037828133,0.5408987230262506,-0.6761234037828133,2,0.6761234037828133,1640134.0,4888.0
9,OPP필름,392020,인도네시아,대만,2013.12,6,0.3714285714285715,0.2,-0.3142857142857143,0.7714285714285715,-0.3142857142857143,2,0.3142857142857143,1640134.0,250186.0
9,OPP필름,392020,인도네시아,독일,2013.12,6,-0.3714285714285715,-0.14285714285714288,-0.3714285714285715,-0.3714285714285715,-0.3714285714285715,0,0.3714285714285715,1640134.0,1199406.0
9,OPP필름,392020,인도네시아,러시아 연방,2013.12,6,,,-0.6546536707079772,0.13093073414159545,-0.6546536707079772,2,0.6546536707079772,1640134.0,6.0
9,OPP필름,392020,인도네시아,말레이시아,2013.12,6,-0.5428571428571429,-0.2571428571428572,0.8285714285714287,-0.14285714285714288,-0.5428571428571429,0,0.5428571428571429,1640134.0,808440.0
9,OPP필름,392020,인도네시아,미국,2013.12,6,-0.08571428571428573,0.48571428571428577,0.8285714285714287,-0.4285714285714286,-0.4285714285714286,3,0.4285714285714286,1640134.0,300721.0
9,OPP필름,392020,인도네시아,베트남,2013.12,6,-0.028571428571428574,-0.14285714285714288,-0.08571428571428573,-0.08571428571428573,-0.14285714285714288,1,0.14285714285714288,1640134.0,915177.0
9,OPP필름,392020,인도네시아,벨기에,2013.12,6,0.30425553170226594,0.16903085094570333,0.13093073414159545,0.39279220242478635,0.13093073414159545,2,0.0,1640134.0,3572.0
9,OPP필름,392020,인도네시아,브라질,2013.12,6,0.6546536707079772,,,,0.6546536707079772,0,0.0,1640134.0,9.0
9,OPP필름,392020,인도네시아,스웨덴,2013.12,6,-0.12344267996967354,0.4140393356054126,0.6546536707079772,,-0.12344267996967354,0,0.12344267996967354,1640134.0,20.0
9,OPP필름,392020,인도네시아,스위스,2013.12,6,-0.2704493615131253,-0.15179418517972906,0.3946648814672956,0.13522468075656266,-0.2704493615131253,0,0.2704493615131253,1640134.0,6668.0
9,OPP필름,392020,인도네시아,스페인,2013.12,6,-0.6761234037828133,0.5408987230262506,0.39279220242478635,-0.39279220242478635,-0.6761234037828133,0,0.6761234037828133,1640134.0,4543.0
9,OPP필름,392020,인도네시아,슬로베니아,2013.12,6,-0.6982532518267538,0.5768179036829705,0.8451542547285166,-0.39279220242478635,-0.6982532518267538,0,0.6982532518267538,1640134.0,16694.0
9,OPP필름,392020,인도네시아,싱가포르,2013.12,6,0.6982532518267538,0.33806170189140666,-0.5408987230262506,0.21251185925162072,-0.5408987230262506,2,0.5408987230262506,1640134.0,61892.0
9,OPP필름,392020,인도네시아,영국,2013.12,6,-0.7714285714285715,0.08571428571428573,0.6,-0.3714285714285715,-0.7714285714285715,0,0.7714285714285715,1640134.0,127919.0
9,OPP필름,392020,인도네시아,오스트리아,2013.12,6,-0.3946648814672956,-0.5797710356524484,0.7714285714285715,0.3714285714285715,-0.5797710356524484,1,0.5797710356524484,1640134.0,48776.0
9,OPP필름,392020,인도네시아,우크라이나,2013.12,6,0.6546536707079772,,,,0.6546536707079772,0,0.0,1640134.0,6744.0
9,OPP필름,392020,인도네시아,이탈리아,2013.12,6,-0.6377481392176932,0.2,0.20291986247835697,-0.43482827673933633,-0.6377481392176932,0,0.6377481392176932,1640134.0,5504.0
9,OPP필름,392020,인도네시아,인도,2013.12,6,-0.4285714285714286,0.6,0.08571428571428573,-0.08571428571428573,-0.4285714285714286,0,0.4285714285714286,1640134.0,1956978.0
9,OPP필름,392020,인도네시아,일본,2013.12,6,0.48571428571428577,-0.2571428571428572,-0.8285714285714287,-0.08571428571428573,-0.8285714285714287,2,0.8285714285714287,1640134.0,2153240.0
9,OPP필름,392020,인도네시아,체코공화국,2013.12,6,,,,-0.6546536707079772,-0.6546536707079772,3,0.6546536707079772,1640134.0,7206.0
9,OPP필름,392020,인도네시아,튀르키예,2013.12,6,-0.30425553170226594,0.4394802124588286,-0.101418510567422,-0.3718678720805473,-0.3718678720805473,3,0.3718678720805473,1640134.0,61620.0
9,OPP필름,392020,인도네시아,프랑스,2013.12,6,0.4285714285714286,-0.7142857142857143,0.4285714285714286,0.14285714285714288,-0.7142857142857143,1,0.7142857142857143,1640134.0,56293.0
9,OPP필름,392020,인도네시아,필리핀,2013.12,6,0.3714285714285715,0.7142857142857143,-0.5428571428571429,0.3142857142857143,-0.5428571428571429,2,0.5428571428571429,1640134.0,3402925.0
9,OPP필름,392020,인도네시아,호주,2013.12,6,0.13093073414159545,0.39279220242478635,-0.7775419143502353,-0.033806170189140665,-0.7775419143502353,2,0.7775419143502353,1640134.0,172.0
9,OPP필름,392020,인도네시아,홍콩,2013.12,6,-0.08571428571428573,0.942857142857143,-0.3142857142857143,0.08571428571428573,-0.3142857142857143,2,0.3142857142857143,1640134.0,15310.0
9,OPP필름,392020,중국,네덜란드,2013.12,6,-0.3718678720805473,0.16903085094570333,0.033806170189140665,0.7775419143502353,-0.3718678720805473,0,0.3718678720805473,3628832.0,4888.0
9,OPP필름,392020,중국,대만,2013.12,6,-0.4285714285714286,-0.4285714285714286,-0.14285714285714288,0.5428571428571429,-0.4285714285714286,0,0.4285714285714286,3628832.0,250186.0
