pair_id,사건번호,품목,hs_code,규제국,중간국,수입국,reporter_code,periods,flow_code,isr_min,isr_best_lag,isr_risk,flow_type,partner_code,partner_country
890,20,침엽수 합판,441232,중국,인도네시아,대한민국,156,"201603,201604,201605,201606,201607,201608,201609,201610,201611",X,-0.5428571428571429,2,0.5428571428571429,regulated_to_intermediary,360,인도네시아
890,20,침엽수 합판,441232,중국,인도네시아,대한민국,156,"201603,201604,201605,201606,201607,201608,201609,201610,201611",X,-0.5428571428571429,2,0.5428571428571429,regulated_to_importer,410,대한민국
891,23,합판(1차재심),4412,중국,러시아 연방,대한민국,156,"201705,201706,201707,201708,201709,201710,201711,201712,201801",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_intermediary,643,러시아 연방
891,23,합판(1차재심),4412,중국,러시아 연방,대한민국,156,"201705,201706,201707,201708,201709,201710,201711,201712,201801",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_importer,410,대한민국
892,23,합판(1차재심),4412,중국,스웨덴,대한민국,156,"201705,201706,201707,201708,201709,201710,201711,201712,201801",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_intermediary,752,스웨덴
892,23,합판(1차재심),4412,중국,스웨덴,대한민국,156,"201705,201706,201707,201708,201709,201710,201711,201712,201801",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_importer,410,대한민국
893,23,합판(1차재심),4412,중국,일본,대한민국,156,"201705,201706,201707,201708,201709,201710,201711,201712,201801",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_intermediary,392,일본
893,23,합판(1차재심),4412,중국,일본,대한민국,156,"201705,201706,201707,201708,201709,201710,201711,201712,201801",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_importer,410,대한민국
894,24,옵셋인쇄판,370130,중국,벨기에,대한민국,156,"201709,201710,201711,201712,201801,201802,201803,201804,201805",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_intermediary,56,벨기에
894,24,옵셋인쇄판,370130,중국,벨기에,대한민국,156,"201709,201710,201711,201712,201801,201802,201803,201804,201805",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_importer,410,대한민국
895,26,PET필름,392062,대만,독일,대한민국,490,"201804,201805,201806,201807,201808,201809,201810,201811,201812",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_intermediary,276,독일
895,26,PET필름,392062,대만,독일,대한민국,490,"201804,201805,201806,201807,201808,201809,201810,201811,201812",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_importer,410,대한민국
896,28,플로트판유리(3차재심),7005,중국,일본,대한민국,156,"201808,201809,201810,201811,201812,201901,201902,201903,201904",X,-0.5428571428571429,2,0.5428571428571429,regulated_to_intermediary,392,일본
896,28,플로트판유리(3차재심),7005,중국,일본,대한민국,156,"201808,201809,201810,201811,201812,201901,201902,201903,201904",X,-0.5428571428571429,2,0.5428571428571429,regulated_to_importer,410,대한민국
897,31,OPP필름(1차재심),392020,인도네시아,인도,대한민국,360,"201908,201909,201910,201911,201912,202001,202002,202003,202004",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_intermediary,699,인도
897,31,OPP필름(1차재심),392020,인도네시아,인도,대한민국,360,"201908,201909,201910,201911,201912,202001,202002,202003,202004",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_importer,410,대한민국
898,31,OPP필름(1차재심),392020,중국,영국,대한민국,156,"201908,201909,201910,201911,201912,202001,202002,202003,202004",X,-0.5428571428571429,2,0.5428571428571429,regulated_to_intermediary,826,영국
898,31,OPP필름(1차재심),392020,중국,영국,대한민국,156,"201908,201909,201910,201911,201912,202001,202002,202003,202004",X,-0.5428571428571429,2,0.5428571428571429,regulated_to_importer,410,대한민국
899,31,OPP필름(1차재심),392020,태국,베트남,대한민국,764,"201908,201909,201910,201911,201912,202001,202002,202003,202004",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_intermediary,704,베트남
899,31,OPP필름(1차재심),392020,태국,베트남,대한민국,764,"201908,201909,201910,201911,201912,202001,202002,202003,202004",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_importer,410,대한민국
900,32,PET필름(3차재심),392062,인도,독일,대한민국,699,"201909,201910,201911,201912,202001,202002,202003,202004,202005",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_intermediary,276,독일
900,32,PET필름(3차재심),392062,인도,독일,대한민국,699,"201909,201910,201911,201912,202001,202002,202003,202004,202005",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_importer,410,대한민국
901,32,PET필름(3차재심),392062,인도,일본,대한민국,699,"201909,201910,201911,201912,202001,202002,202003,202004,202005",X,-0.5428571428571429,2,0.5428571428571429,regulated_to_intermediary,392,일본
901,32,PET필름(3차재심),392062,인도,일본,대한민국,699,"201909,201910,201911,201912,202001,202002,202003,202004,202005",X,-0.5428571428571429,2,0.5428571428571429,regulated_to_importer,410,대한민국
902,32,PET필름(3차재심),392062,중국,독일,대한민국,156,"201909,201910,201911,201912,202001,202002,202003,202004,202005",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_intermediary,276,독일
902,32,PET필름(3차재심),392062,중국,독일,대한민국,156,"201909,201910,201911,201912,202001,202002,202003,202004,202005",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_importer,410,대한민국
903,32,PET필름(3차재심),392062,중국,태국,대한민국,156,"201909,201910,201911,201912,202001,202002,202003,202004,202005",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_intermediary,764,태국
903,32,PET필름(3차재심),392062,중국,태국,대한민국,156,"201909,201910,201911,201912,202001,202002,202003,202004,202005",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_importer,410,대한민국
904,33,스테인리스 스틸바,7222,일본,중국,대한민국,392,"202005,202006,202007,202008,202009,202010,202011,202012,202101",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_intermediary,156,중국
904,33,스테인리스 스틸바,7222,일본,중국,대한민국,392,"202005,202006,202007,202008,202009,202010,202011,202012,202101",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_importer,410,대한민국
905,34,합판,4412,말레이시아,인도네시아,대한민국,458,"202011,202012,202101,202102,202103,202104,202105,202106,202107",X,-0.5428571428571429,2,0.5428571428571429,regulated_to_intermediary,360,인도네시아
905,34,합판,4412,말레이시아,인도네시아,대한민국,458,"202011,202012,202101,202102,202103,202104,202105,202106,202107",X,-0.5428571428571429,2,0.5428571428571429,regulated_to_importer,410,대한민국
906,37,스테인리스스틸바,7222,인도,스위스,대한민국,699,"202101,202102,202103,202104,202105,202106,202107,202108,202109",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_intermediary,757,스위스
906,37,스테인리스스틸바,7222,인도,스위스,대한민국,699,"202101,202102,202103,202104,202105,202106,202107,202108,202109",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_importer,410,대한민국
907,37,스테인리스스틸바,7222,인도,이탈리아,대한민국,699,"202101,202102,202103,202104,202105,202106,202107,202108,202109",X,-0.5428571428571429,2,0.5428571428571429,regulated_to_intermediary,380,이탈리아
907,37,스테인리스스틸바,7222,인도,이탈리아,대한민국,699,"202101,202102,202103,202104,202105,202106,202107,202108,202109",X,-0.5428571428571429,2,0.5428571428571429,regulated_to_importer,410,대한민국
908,37,스테인리스스틸바,7222,인도,포루투갈,대한민국,699,"202101,202102,202103,202104,202105,202106,202107,202108,202109",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_intermediary,620,포루투갈
908,37,스테인리스스틸바,7222,인도,포루투갈,대한민국,699,"202101,202102,202103,202104,202105,202106,202107,202108,202109",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_importer,410,대한민국
909,37,스테인리스스틸바,7222,일본,미국,대한민국,392,"202101,202102,202103,202104,202105,202106,202107,202108,202109",X,-0.5428571428571429,0,0.5428571428571429,regulated_to_intermediary,842,미국
909,37,스테인리스스틸바,7222,일본,미국,대한민국,392,"202101,202102,202103,202104,202105,202106,202107,202108,202109",X,-0.5428571428571429,0,0.5428571428571429,regulated_to_importer,410,대한민국
910,38,인쇄제판용 평면모양 사진 플레이트(옵셋 인쇄판),370130,중국,독일,대한민국,156,"202105,202106,202107,202108,202109,202110,202111,202112,202201",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_intermediary,276,독일
910,38,인쇄제판용 평면모양 사진 플레이트(옵셋 인쇄판),370130,중국,독일,대한민국,156,"202105,202106,202107,202108,202109,202110,202111,202112,202201",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_importer,410,대한민국
911,39,PET필름,392062,대만,벨기에,대한민국,490,"202112,202201,202202,202203,202204,202205,202206,202207,202208",X,-0.5428571428571429,0,0.5428571428571429,regulated_to_intermediary,56,벨기에
911,39,PET필름,392062,대만,벨기에,대한민국,490,"202112,202201,202202,202203,202204,202205,202206,202207,202208",X,-0.5428571428571429,0,0.5428571428571429,regulated_to_importer,410,대한민국
912,39,PET필름,392062,대만,싱가포르,대한민국,490,"202112,202201,202202,202203,202204,202205,202206,202207,202208",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_intermediary,702,싱가포르
912,39,PET필름,392062,대만,싱가포르,대한민국,490,"202112,202201,202202,202203,202204,202205,202206,202207,202208",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_importer,410,대한민국
913,39,PET필름,392062,태국,벨기에,대한민국,764,"202112,202201,202202,202203,202204,202205,202206,202207,202208",X,-0.5428571428571429,0,0.5428571428571429,regulated_to_intermediary,56,벨기에
913,39,PET필름,392062,태국,벨기에,대한민국,764,"202112,202201,202202,202203,202204,202205,202206,202207,202208",X,-0.5428571428571429,0,0.5428571428571429,regulated_to_importer,410,대한민국
914,39,PET필름,392062,태국,싱가포르,대한민국,764,"202112,202201,202202,202203,202204,202205,202206,202207,202208",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_intermediary,702,싱가포르
914,39,PET필름,392062,태국,싱가포르,대한민국,764,"202112,202201,202202,202203,202204,202205,202206,202207,202208",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_importer,410,대한민국
915,40,플로트판유리,7005,중국,말레이시아,대한민국,156,"202204,202205,202206,202207,202208,202209,202210,202211,202212",X,-0.5428571428571429,0,0.5428571428571429,regulated_to_intermediary,458,말레이시아
915,40,플로트판유리,7005,중국,말레이시아,대한민국,156,"202204,202205,202206,202207,202208,202209,202210,202211,202212",X,-0.5428571428571429,0,0.5428571428571429,regulated_to_importer,410,대한민국
916,40,플로트판유리,7005,중국,미국,대한민국,156,"202204,202205,202206,202207,202208,202209,202210,202211,202212",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_intermediary,842,미국
916,40,플로트판유리,7005,중국,미국,대한민국,156,"202204,202205,202206,202207,202208,202209,202210,202211,202212",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_importer,410,대한민국
917,41,"인쇄제판용 평면모양 사진 플레이트(옵셋 인쇄판, 더블레이어 제품)",370130,중국,대만,대한민국,156,"202211,202212,202301,202302,202303,202304,202305,202306,202307",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_intermediary,158,대만
917,41,"인쇄제판용 평면모양 사진 플레이트(옵셋 인쇄판, 더블레이어 제품)",370130,중국,대만,대한민국,156,"202211,202212,202301,202302,202303,202304,202305,202306,202307",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_importer,410,대한민국
918,44,이음매없는동관,7411,중국,일본,대한민국,156,"202303,202304,202305,202306,202307,202308,202309,202310,202311",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_intermediary,392,일본
918,44,이음매없는동관,7411,중국,일본,대한민국,156,"202303,202304,202305,202306,202307,202308,202309,202310,202311",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_importer,410,대한민국
919,48,도공(coated) 인쇄용지,4810,일본,말레이시아,대한민국,392,"202403,202404,202405,202406,202407,202408,202409,202410,202411",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_intermediary,458,말레이시아
919,48,도공(coated) 인쇄용지,4810,일본,말레이시아,대한민국,392,"202403,202404,202405,202406,202407,202408,202409,202410,202411",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_importer,410,대한민국
920,48,도공(coated) 인쇄용지,4810,일본,베트남,대한민국,392,"202403,202404,202405,202406,202407,202408,202409,202410,202411",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_intermediary,704,베트남
920,48,도공(coated) 인쇄용지,4810,일본,베트남,대한민국,392,"202403,202404,202405,202406,202407,202408,202409,202410,202411",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_importer,410,대한민국
921,48,도공(coated) 인쇄용지,4810,중국,미국,대한민국,156,"202403,202404,202405,202406,202407,202408,202409,202410,202411",X,-0.5428571428571429,2,0.5428571428571429,regulated_to_intermediary,842,미국
921,48,도공(coated) 인쇄용지,4810,중국,미국,대한민국,156,"202403,202404,202405,202406,202407,202408,202409,202410,202411",X,-0.5428571428571429,2,0.5428571428571429,regulated_to_importer,410,대한민국
922,48,도공(coated) 인쇄용지,4810,중국,싱가포르,대한민국,156,"202403,202404,202405,202406,202407,202408,202409,202410,202411",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_intermediary,702,싱가포르
922,48,도공(coated) 인쇄용지,4810,중국,싱가포르,대한민국,156,"202403,202404,202405,202406,202407,202408,202409,202410,202411",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_importer,410,대한민국
923,48,도공(coated) 인쇄용지,4810,핀란드,미국,대한민국,246,"202403,202404,202405,202406,202407,202408,202409,202410,202411",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_intermediary,842,미국
923,48,도공(coated) 인쇄용지,4810,핀란드,미국,대한민국,246,"202403,202404,202405,202406,202407,202408,202409,202410,202411",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_importer,410,대한민국
924,52,합판,4412,베트남,라트비아,대한민국,704,"202407,202408,202409,202410,202411,202412,202501,202502,202503",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_intermediary,428,라트비아
924,52,합판,4412,베트남,라트비아,대한민국,704,"202407,202408,202409,202410,202411,202412,202501,202502,202503",X,-0.5428571428571429,3,0.5428571428571429,regulated_to_importer,410,대한민국
925,54,OPP필름,392020,중국,오스트리아,대한민국,156,"202504,202505,202506,202507,202508,202509,202510,202511,202512",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_intermediary,40,오스트리아
925,54,OPP필름,392020,중국,오스트리아,대한민국,156,"202504,202505,202506,202507,202508,202509,202510,202511,202512",X,-0.5428571428571429,1,0.5428571428571429,regulated_to_importer,410,대한민국
926,54,OPP필름,392020,중국,인도,대한민국,156,"202504,202505,202506,202507,202508,202509,202510,202511,202512",X,-0.5428571428571429,2,0.5428571428571429,regulated_to_intermediary,699,인도
926,54,OPP필름,392020,중국,인도,대한민국,156,"202504,202505,202506,202507,202508,202509,202510,202511,202512",X,-0.5428571428571429,2,0.5428571428571429,regulated_to_importer,410,대한민국
927,56,석유수지,391110,중국,네덜란드,대한민국,156,"202508,202509,202510,202511,202512,202601,202602,202603,202604",X,-0.5428571428571429,2,0.5428571428571429,regulated_to_intermediary,528,네덜란드
927,56,석유수지,391110,중국,네덜란드,대한민국,156,"202508,202509,202510,202511,202512,202601,202602,202603,202604",X,-0.5428571428571429,2,0.5428571428571429,regulated_to_importer,410,대한민국
928,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,중국,베트남,대한민국,156,"202511,202512,202601,202602,202603,202604,202605,202606,202607",X,-0.5428571428571429,0,0.5428571428571429,regulated_to_intermediary,704,베트남
928,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,중국,베트남,대한민국,156,"202511,202512,202601,202602,202603,202604,202605,202606,202607",X,-0.5428571428571429,0,0.5428571428571429,regulated_to_importer,410,대한민국
929,2,크라프트지(1차재심),4804,캐나다,말레이시아,대한민국,124,"201204,201205,201206,201207,201208,201209,201210,201211,201212",X,-0.5408987230262506,0,0.5408987230262506,regulated_to_intermediary,458,말레이시아
929,2,크라프트지(1차재심),4804,캐나다,말레이시아,대한민국,124,"201204,201205,201206,201207,201208,201209,201210,201211,201212",X,-0.5408987230262506,0,0.5408987230262506,regulated_to_importer,410,대한민국
930,4,알루미늄 보틀캔,761290,일본,영국,대한민국,392,"201301,201302,201303,201304,201305,201306,201307,201308,201309",X,-0.5408987230262506,2,0.5408987230262506,regulated_to_intermediary,826,영국
930,4,알루미늄 보틀캔,761290,일본,영국,대한민국,392,"201301,201302,201303,201304,201305,201306,201307,201308,201309",X,-0.5408987230262506,2,0.5408987230262506,regulated_to_importer,410,대한민국
931,6,스테인레스스틸바(2차재심),7222,인도,필리핀,대한민국,699,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.5408987230262506,1,0.5408987230262506,regulated_to_intermediary,608,필리핀
931,6,스테인레스스틸바(2차재심),7222,인도,필리핀,대한민국,699,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.5408987230262506,1,0.5408987230262506,regulated_to_importer,410,대한민국
932,9,OPP필름,392020,인도네시아,싱가포르,대한민국,360,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.5408987230262506,2,0.5408987230262506,regulated_to_intermediary,702,싱가포르
932,9,OPP필름,392020,인도네시아,싱가포르,대한민국,360,"201312,201401,201402,201403,201404,201405,201406,201407,201408",X,-0.5408987230262506,2,0.5408987230262506,regulated_to_importer,410,대한민국
933,20,침엽수 합판,441232,중국,스페인,대한민국,156,"201603,201604,201605,201606,201607,201608,201609,201610,201611",X,-0.5408987230262506,3,0.5408987230262506,regulated_to_intermediary,724,스페인
933,20,침엽수 합판,441232,중국,스페인,대한민국,156,"201603,201604,201605,201606,201607,201608,201609,201610,201611",X,-0.5408987230262506,3,0.5408987230262506,regulated_to_importer,410,대한민국
934,26,PET필름,392062,태국,이스라엘,대한민국,764,"201804,201805,201806,201807,201808,201809,201810,201811,201812",X,-0.5408987230262506,3,0.5408987230262506,regulated_to_intermediary,376,이스라엘
934,26,PET필름,392062,태국,이스라엘,대한민국,764,"201804,201805,201806,201807,201808,201809,201810,201811,201812",X,-0.5408987230262506,3,0.5408987230262506,regulated_to_importer,410,대한민국
935,27,아연도금철선,721720,중국,벨기에,대한민국,156,"201808,201809,201810,201811,201812,201901,201902,201903,201904",X,-0.5408987230262506,1,0.5408987230262506,regulated_to_intermediary,56,벨기에
935,27,아연도금철선,721720,중국,벨기에,대한민국,156,"201808,201809,201810,201811,201812,201901,201902,201903,201904",X,-0.5408987230262506,1,0.5408987230262506,regulated_to_importer,410,대한민국
936,28,플로트판유리(3차재심),7005,중국,라트비아,대한민국,156,"201808,201809,201810,201811,201812,201901,201902,201903,201904",X,-0.5408987230262506,2,0.5408987230262506,regulated_to_intermediary,428,라트비아
936,28,플로트판유리(3차재심),7005,중국,라트비아,대한민국,156,"201808,201809,201810,201811,201812,201901,201902,201903,201904",X,-0.5408987230262506,2,0.5408987230262506,regulated_to_importer,410,대한민국
937,32,PET필름(3차재심),392062,인도,튀르키예,대한민국,699,"201909,201910,201911,201912,202001,202002,202003,202004,202005",X,-0.5408987230262506,3,0.5408987230262506,regulated_to_intermediary,792,튀르키예
937,32,PET필름(3차재심),392062,인도,튀르키예,대한민국,699,"201909,201910,201911,201912,202001,202002,202003,202004,202005",X,-0.5408987230262506,3,0.5408987230262506,regulated_to_importer,410,대한민국
938,32,PET필름(3차재심),392062,중국,튀르키예,대한민국,156,"201909,201910,201911,201912,202001,202002,202003,202004,202005",X,-0.5408987230262506,3,0.5408987230262506,regulated_to_intermediary,792,튀르키예
938,32,PET필름(3차재심),392062,중국,튀르키예,대한민국,156,"201909,201910,201911,201912,202001,202002,202003,202004,202005",X,-0.5408987230262506,3,0.5408987230262506,regulated_to_importer,410,대한민국
939,44,이음매없는동관,7411,베트남,폴란드,대한민국,704,"202303,202304,202305,202306,202307,202308,202309,202310,202311",X,-0.5408987230262506,1,0.5408987230262506,regulated_to_intermediary,616,폴란드
939,44,이음매없는동관,7411,베트남,폴란드,대한민국,704,"202303,202304,202305,202306,202307,202308,202309,202310,202311",X,-0.5408987230262506,1,0.5408987230262506,regulated_to_importer,410,대한민국
940,48,도공(coated) 인쇄용지,4810,일본,홍콩,대한민국,392,"202403,202404,202405,202406,202407,202408,202409,202410,202411",X,-0.5408987230262506,3,0.5408987230262506,regulated_to_intermediary,344,홍콩
940,48,도공(coated) 인쇄용지,4810,일본,홍콩,대한민국,392,"202403,202404,202405,202406,202407,202408,202409,202410,202411",X,-0.5408987230262506,3,0.5408987230262506,regulated_to_importer,410,대한민국
941,50,합판,4412,중국,슬로바키아,대한민국,156,"202407,202408,202409,202410,202411,202412,202501,202502,202503",X,-0.5408987230262506,2,0.5408987230262506,regulated_to_intermediary,703,슬로바키아
941,50,합판,4412,중국,슬로바키아,대한민국,156,"202407,202408,202409,202410,202411,202412,202501,202502,202503",X,-0.5408987230262506,2,0.5408987230262506,regulated_to_importer,410,대한민국
942,50,합판,4412,중국,태국,대한민국,156,"202407,202408,202409,202410,202411,202412,202501,202502,202503",X,-0.5408987230262506,3,0.5408987230262506,regulated_to_intermediary,764,태국
942,50,합판,4412,중국,태국,대한민국,156,"202407,202408,202409,202410,202411,202412,202501,202502,202503",X,-0.5408987230262506,3,0.5408987230262506,regulated_to_importer,410,대한민국
943,51,합판,4412,말레이시아,태국,대한민국,458,"202407,202408,202409,202410,202411,202412,202501,202502,202503",X,-0.5408987230262506,3,0.5408987230262506,regulated_to_intermediary,764,태국
943,51,합판,4412,말레이시아,태국,대한민국,458,"202407,202408,202409,202410,202411,202412,202501,202502,202503",X,-0.5408987230262506,3,0.5408987230262506,regulated_to_importer,410,대한민국
944,3,폴리에스터 장섬유 부분연신사(1차재심),540246,대만,인도네시아,대한민국,490,"201207,201208,201209,201210,201211,201212,201301,201302,201303",X,-0.5393598899705937,3,0.5393598899705937,regulated_to_intermediary,360,인도네시아
944,3,폴리에스터 장섬유 부분연신사(1차재심),540246,대만,인도네시아,대한민국,490,"201207,201208,201209,201210,201211,201212,201301,201302,201303",X,-0.5393598899705937,3,0.5393598899705937,regulated_to_importer,410,대한민국
945,5,염화콜린(2차재심),292310,미국,러시아 연방,대한민국,842,"201308,201309,201310,201311,201312,201401,201402,201403,201404",X,-0.5313689313240573,1,0.5313689313240573,regulated_to_intermediary,643,러시아 연방
945,5,염화콜린(2차재심),292310,미국,러시아 연방,대한민국,842,"201308,201309,201310,201311,201312,201401,201402,201403,201404",X,-0.5313689313240573,1,0.5313689313240573,regulated_to_importer,410,대한민국
946,6,스테인레스스틸바(2차재심),7222,스페인,말레이시아,대한민국,724,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.5313689313240573,2,0.5313689313240573,regulated_to_intermediary,458,말레이시아
946,6,스테인레스스틸바(2차재심),7222,스페인,말레이시아,대한민국,724,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.5313689313240573,2,0.5313689313240573,regulated_to_importer,410,대한민국
947,6,스테인레스스틸바(2차재심),7222,스페인,벨기에,대한민국,724,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.5313689313240573,3,0.5313689313240573,regulated_to_intermediary,56,벨기에
947,6,스테인레스스틸바(2차재심),7222,스페인,벨기에,대한민국,724,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.5313689313240573,3,0.5313689313240573,regulated_to_importer,410,대한민국
948,6,스테인레스스틸바(2차재심),7222,스페인,아일랜드,대한민국,724,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.5313689313240573,2,0.5313689313240573,regulated_to_intermediary,372,아일랜드
948,6,스테인레스스틸바(2차재심),7222,스페인,아일랜드,대한민국,724,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.5313689313240573,2,0.5313689313240573,regulated_to_importer,410,대한민국
949,6,스테인레스스틸바(2차재심),7222,스페인,체코공화국,대한민국,724,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.5313689313240573,1,0.5313689313240573,regulated_to_intermediary,203,체코공화국
949,6,스테인레스스틸바(2차재심),7222,스페인,체코공화국,대한민국,724,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.5313689313240573,1,0.5313689313240573,regulated_to_importer,410,대한민국
950,6,스테인레스스틸바(2차재심),7222,스페인,파키스탄,대한민국,724,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.5313689313240573,0,0.5313689313240573,regulated_to_intermediary,586,파키스탄
950,6,스테인레스스틸바(2차재심),7222,스페인,파키스탄,대한민국,724,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.5313689313240573,0,0.5313689313240573,regulated_to_importer,410,대한민국
951,6,스테인레스스틸바(2차재심),7222,스페인,호주,대한민국,724,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.5313689313240573,0,0.5313689313240573,regulated_to_intermediary,36,호주
951,6,스테인레스스틸바(2차재심),7222,스페인,호주,대한민국,724,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.5313689313240573,0,0.5313689313240573,regulated_to_importer,410,대한민국
952,6,스테인레스스틸바(2차재심),7222,스페인,홍콩,대한민국,724,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.5313689313240573,3,0.5313689313240573,regulated_to_intermediary,344,홍콩
952,6,스테인레스스틸바(2차재심),7222,스페인,홍콩,대한민국,724,"201311,201312,201401,201402,201403,201404,201405,201406,201407",X,-0.5313689313240573,3,0.5313689313240573,regulated_to_importer,410,대한민국
953,21,부틸글리콜에테르,290943,프랑스,영국,대한민국,251,"201612,201701,201702,201703,201704,201705,201706,201707,201708",X,-0.5313689313240573,1,0.5313689313240573,regulated_to_intermediary,826,영국
953,21,부틸글리콜에테르,290943,프랑스,영국,대한민국,251,"201612,201701,201702,201703,201704,201705,201706,201707,201708",X,-0.5313689313240573,1,0.5313689313240573,regulated_to_importer,410,대한민국
954,42,부틸글리콜에테르,290943,프랑스,사우디아라비아,대한민국,251,"202207,202208,202209,202210,202211,202212,202301,202302,202303",X,-0.5313689313240573,0,0.5313689313240573,regulated_to_intermediary,682,사우디아라비아
954,42,부틸글리콜에테르,290943,프랑스,사우디아라비아,대한민국,251,"202207,202208,202209,202210,202211,202212,202301,202302,202303",X,-0.5313689313240573,0,0.5313689313240573,regulated_to_importer,410,대한민국
955,46,수산화알루미늄,281830,호주,보스니아-헤르체고비나,대한민국,36,"202304,202305,202306,202307,202308,202309,202310,202311,202312",X,-0.5313689313240573,3,0.5313689313240573,regulated_to_intermediary,70,보스니아-헤르체고비나
955,46,수산화알루미늄,281830,호주,보스니아-헤르체고비나,대한민국,36,"202304,202305,202306,202307,202308,202309,202310,202311,202312",X,-0.5313689313240573,3,0.5313689313240573,regulated_to_importer,410,대한민국
956,46,수산화알루미늄,281830,호주,스페인,대한민국,36,"202304,202305,202306,202307,202308,202309,202310,202311,202312",X,-0.5313689313240573,1,0.5313689313240573,regulated_to_intermediary,724,스페인
956,46,수산화알루미늄,281830,호주,스페인,대한민국,36,"202304,202305,202306,202307,202308,202309,202310,202311,202312",X,-0.5313689313240573,1,0.5313689313240573,regulated_to_importer,410,대한민국
957,46,수산화알루미늄,281830,호주,튀르키예,대한민국,36,"202304,202305,202306,202307,202308,202309,202310,202311,202312",X,-0.5313689313240573,1,0.5313689313240573,regulated_to_intermediary,792,튀르키예
957,46,수산화알루미늄,281830,호주,튀르키예,대한민국,36,"202304,202305,202306,202307,202308,202309,202310,202311,202312",X,-0.5313689313240573,1,0.5313689313240573,regulated_to_importer,410,대한민국
958,46,수산화알루미늄,281830,호주,폴란드,대한민국,36,"202304,202305,202306,202307,202308,202309,202310,202311,202312",X,-0.5313689313240573,2,0.5313689313240573,regulated_to_intermediary,616,폴란드
