pair_id,사건번호,품목,hs_code,년월,규제국,중간국,수입국,flow_type,수출량,수출총달러,isr_min,isr_best_lag,isr_risk
160,13,공기압 전송용 밸브,848120,2016.03,일본,싱가포르,대한민국,regulated_to_intermediary,9510.0,1140407.268,-0.8116794499134279,3,0.8116794499134279
160,13,공기압 전송용 밸브,848120,2016.04,일본,싱가포르,대한민국,regulated_to_intermediary,9029.0,1073619.452,-0.8116794499134279,3,0.8116794499134279
160,13,공기압 전송용 밸브,848120,2015.08,일본,싱가포르,대한민국,regulated_to_importer,179381.0,6781429.59,-0.8116794499134279,3,0.8116794499134279
160,13,공기압 전송용 밸브,848120,2015.09,일본,싱가포르,대한민국,regulated_to_importer,172366.0,7957928.008,-0.8116794499134279,3,0.8116794499134279
160,13,공기압 전송용 밸브,848120,2015.1,일본,싱가포르,대한민국,regulated_to_importer,227326.0,9390980.816,-0.8116794499134279,3,0.8116794499134279
160,13,공기압 전송용 밸브,848120,2015.11,일본,싱가포르,대한민국,regulated_to_importer,166823.0,7981196.848,-0.8116794499134279,3,0.8116794499134279
160,13,공기압 전송용 밸브,848120,2015.12,일본,싱가포르,대한민국,regulated_to_importer,172597.0,9256096.434,-0.8116794499134279,3,0.8116794499134279
160,13,공기압 전송용 밸브,848120,2016.01,일본,싱가포르,대한민국,regulated_to_importer,185693.0,8916824.563,-0.8116794499134279,3,0.8116794499134279
160,13,공기압 전송용 밸브,848120,2016.02,일본,싱가포르,대한민국,regulated_to_importer,193606.0,9383068.631,-0.8116794499134279,3,0.8116794499134279
160,13,공기압 전송용 밸브,848120,2016.03,일본,싱가포르,대한민국,regulated_to_importer,268817.0,10048703.148,-0.8116794499134279,3,0.8116794499134279
160,13,공기압 전송용 밸브,848120,2016.04,일본,싱가포르,대한민국,regulated_to_importer,247078.0,9585976.306,-0.8116794499134279,3,0.8116794499134279
161,14,합판(신규공급자조사),4412,2014.02,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
161,14,합판(신규공급자조사),4412,2014.03,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
161,14,합판(신규공급자조사),4412,2014.04,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
161,14,합판(신규공급자조사),4412,2014.05,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
161,14,합판(신규공급자조사),4412,2014.06,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
161,14,합판(신규공급자조사),4412,2014.07,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
161,14,합판(신규공급자조사),4412,2014.08,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
161,14,합판(신규공급자조사),4412,2014.09,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
161,14,합판(신규공급자조사),4412,2014.1,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
161,14,합판(신규공급자조사),4412,2014.02,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
161,14,합판(신규공급자조사),4412,2014.03,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
161,14,합판(신규공급자조사),4412,2014.04,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
161,14,합판(신규공급자조사),4412,2014.05,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
161,14,합판(신규공급자조사),4412,2014.06,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
161,14,합판(신규공급자조사),4412,2014.07,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
161,14,합판(신규공급자조사),4412,2014.08,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
161,14,합판(신규공급자조사),4412,2014.09,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
161,14,합판(신규공급자조사),4412,2014.1,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
162,15,합판(신규공급자조사),4412,2014.02,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
162,15,합판(신규공급자조사),4412,2014.03,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
162,15,합판(신규공급자조사),4412,2014.04,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
162,15,합판(신규공급자조사),4412,2014.05,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
162,15,합판(신규공급자조사),4412,2014.06,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
162,15,합판(신규공급자조사),4412,2014.07,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
162,15,합판(신규공급자조사),4412,2014.08,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
162,15,합판(신규공급자조사),4412,2014.09,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
162,15,합판(신규공급자조사),4412,2014.1,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
162,15,합판(신규공급자조사),4412,2014.02,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
162,15,합판(신규공급자조사),4412,2014.03,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
162,15,합판(신규공급자조사),4412,2014.04,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
162,15,합판(신규공급자조사),4412,2014.05,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
162,15,합판(신규공급자조사),4412,2014.06,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
162,15,합판(신규공급자조사),4412,2014.07,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
162,15,합판(신규공급자조사),4412,2014.08,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
162,15,합판(신규공급자조사),4412,2014.09,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
162,15,합판(신규공급자조사),4412,2014.1,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
163,16,합판(신규공급자조사),4412,2014.02,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
163,16,합판(신규공급자조사),4412,2014.03,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
163,16,합판(신규공급자조사),4412,2014.04,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
163,16,합판(신규공급자조사),4412,2014.05,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
163,16,합판(신규공급자조사),4412,2014.06,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
163,16,합판(신규공급자조사),4412,2014.07,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
163,16,합판(신규공급자조사),4412,2014.08,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
163,16,합판(신규공급자조사),4412,2014.09,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
163,16,합판(신규공급자조사),4412,2014.1,중국,오스트리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
163,16,합판(신규공급자조사),4412,2014.02,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
163,16,합판(신규공급자조사),4412,2014.03,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
163,16,합판(신규공급자조사),4412,2014.04,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
163,16,합판(신규공급자조사),4412,2014.05,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
163,16,합판(신규공급자조사),4412,2014.06,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
163,16,합판(신규공급자조사),4412,2014.07,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
163,16,합판(신규공급자조사),4412,2014.08,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
163,16,합판(신규공급자조사),4412,2014.09,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
163,16,합판(신규공급자조사),4412,2014.1,중국,오스트리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,2,0.8116794499134279
164,32,PET필름(3차재심),392062,2019.09,중국,이탈리아,대한민국,regulated_to_intermediary,316276.0,906263.0,-0.8116794499134279,1,0.8116794499134279
164,32,PET필름(3차재심),392062,2019.1,중국,이탈리아,대한민국,regulated_to_intermediary,472688.0,1230515.0,-0.8116794499134279,1,0.8116794499134279
164,32,PET필름(3차재심),392062,2019.11,중국,이탈리아,대한민국,regulated_to_intermediary,314214.0,858882.0,-0.8116794499134279,1,0.8116794499134279
164,32,PET필름(3차재심),392062,2019.12,중국,이탈리아,대한민국,regulated_to_intermediary,528787.0,1297272.0,-0.8116794499134279,1,0.8116794499134279
164,32,PET필름(3차재심),392062,2020.01,중국,이탈리아,대한민국,regulated_to_intermediary,548784.0,1265621.0,-0.8116794499134279,1,0.8116794499134279
164,32,PET필름(3차재심),392062,2020.02,중국,이탈리아,대한민국,regulated_to_intermediary,342440.0,723470.0,-0.8116794499134279,1,0.8116794499134279
164,32,PET필름(3차재심),392062,2020.03,중국,이탈리아,대한민국,regulated_to_intermediary,577588.0,1570084.0,-0.8116794499134279,1,0.8116794499134279
164,32,PET필름(3차재심),392062,2020.04,중국,이탈리아,대한민국,regulated_to_intermediary,937523.0,1836844.0,-0.8116794499134279,1,0.8116794499134279
164,32,PET필름(3차재심),392062,2020.05,중국,이탈리아,대한민국,regulated_to_intermediary,828753.0,1591751.0,-0.8116794499134279,1,0.8116794499134279
164,32,PET필름(3차재심),392062,2019.09,중국,이탈리아,대한민국,regulated_to_importer,2340450.0,6591620.0,-0.8116794499134279,1,0.8116794499134279
164,32,PET필름(3차재심),392062,2019.1,중국,이탈리아,대한민국,regulated_to_importer,1908910.0,5335839.0,-0.8116794499134279,1,0.8116794499134279
164,32,PET필름(3차재심),392062,2019.11,중국,이탈리아,대한민국,regulated_to_importer,1952780.0,4991314.0,-0.8116794499134279,1,0.8116794499134279
164,32,PET필름(3차재심),392062,2019.12,중국,이탈리아,대한민국,regulated_to_importer,2063880.0,5465726.0,-0.8116794499134279,1,0.8116794499134279
164,32,PET필름(3차재심),392062,2020.01,중국,이탈리아,대한민국,regulated_to_importer,2099990.0,6017450.0,-0.8116794499134279,1,0.8116794499134279
164,32,PET필름(3차재심),392062,2020.02,중국,이탈리아,대한민국,regulated_to_importer,1951030.0,4712448.0,-0.8116794499134279,1,0.8116794499134279
164,32,PET필름(3차재심),392062,2020.03,중국,이탈리아,대한민국,regulated_to_importer,3520990.0,9120371.0,-0.8116794499134279,1,0.8116794499134279
164,32,PET필름(3차재심),392062,2020.04,중국,이탈리아,대한민국,regulated_to_importer,3086180.0,6995021.0,-0.8116794499134279,1,0.8116794499134279
164,32,PET필름(3차재심),392062,2020.05,중국,이탈리아,대한민국,regulated_to_importer,3118550.0,6914468.0,-0.8116794499134279,1,0.8116794499134279
165,35,합판,4412,2020.11,중국,필리핀,대한민국,regulated_to_intermediary,45857576.0,35495416.0,-0.8116794499134279,2,0.8116794499134279
165,35,합판,4412,2020.12,중국,필리핀,대한민국,regulated_to_intermediary,40006872.0,31390785.0,-0.8116794499134279,2,0.8116794499134279
165,35,합판,4412,2021.01,중국,필리핀,대한민국,regulated_to_intermediary,46311548.0,36007066.0,-0.8116794499134279,2,0.8116794499134279
165,35,합판,4412,2021.02,중국,필리핀,대한민국,regulated_to_intermediary,27321919.0,23025287.0,-0.8116794499134279,2,0.8116794499134279
165,35,합판,4412,2021.03,중국,필리핀,대한민국,regulated_to_intermediary,39956396.0,31807817.0,-0.8116794499134279,2,0.8116794499134279
165,35,합판,4412,2021.04,중국,필리핀,대한민국,regulated_to_intermediary,60873599.0,50083134.0,-0.8116794499134279,2,0.8116794499134279
165,35,합판,4412,2021.05,중국,필리핀,대한민국,regulated_to_intermediary,64439516.0,54108239.0,-0.8116794499134279,2,0.8116794499134279
165,35,합판,4412,2021.06,중국,필리핀,대한민국,regulated_to_intermediary,53168419.0,44582303.0,-0.8116794499134279,2,0.8116794499134279
165,35,합판,4412,2021.07,중국,필리핀,대한민국,regulated_to_intermediary,40243834.0,34670407.0,-0.8116794499134279,2,0.8116794499134279
165,35,합판,4412,2020.11,중국,필리핀,대한민국,regulated_to_importer,8087374.0,6308305.0,-0.8116794499134279,2,0.8116794499134279
165,35,합판,4412,2020.12,중국,필리핀,대한민국,regulated_to_importer,11381266.0,8900921.0,-0.8116794499134279,2,0.8116794499134279
165,35,합판,4412,2021.01,중국,필리핀,대한민국,regulated_to_importer,12100956.0,10039479.0,-0.8116794499134279,2,0.8116794499134279
165,35,합판,4412,2021.02,중국,필리핀,대한민국,regulated_to_importer,5934479.0,6453874.0,-0.8116794499134279,2,0.8116794499134279
165,35,합판,4412,2021.03,중국,필리핀,대한민국,regulated_to_importer,7276379.0,7124003.0,-0.8116794499134279,2,0.8116794499134279
165,35,합판,4412,2021.04,중국,필리핀,대한민국,regulated_to_importer,10593224.0,10377480.0,-0.8116794499134279,2,0.8116794499134279
165,35,합판,4412,2021.05,중국,필리핀,대한민국,regulated_to_importer,11858062.0,12183732.0,-0.8116794499134279,2,0.8116794499134279
165,35,합판,4412,2021.06,중국,필리핀,대한민국,regulated_to_importer,12346346.0,12368872.0,-0.8116794499134279,2,0.8116794499134279
165,35,합판,4412,2021.07,중국,필리핀,대한민국,regulated_to_importer,12544204.0,11374833.0,-0.8116794499134279,2,0.8116794499134279
166,50,합판,4412,2024.07,중국,이탈리아,대한민국,regulated_to_intermediary,7318503.0,12021271.0,-0.8116794499134279,1,0.8116794499134279
166,50,합판,4412,2024.08,중국,이탈리아,대한민국,regulated_to_intermediary,5629628.0,10557432.0,-0.8116794499134279,1,0.8116794499134279
166,50,합판,4412,2024.09,중국,이탈리아,대한민국,regulated_to_intermediary,7832774.0,12334450.0,-0.8116794499134279,1,0.8116794499134279
166,50,합판,4412,2024.1,중국,이탈리아,대한민국,regulated_to_intermediary,6496327.0,9836924.0,-0.8116794499134279,1,0.8116794499134279
166,50,합판,4412,2024.11,중국,이탈리아,대한민국,regulated_to_intermediary,5390568.0,6615363.0,-0.8116794499134279,1,0.8116794499134279
166,50,합판,4412,2024.12,중국,이탈리아,대한민국,regulated_to_intermediary,3690642.0,5564525.0,-0.8116794499134279,1,0.8116794499134279
166,50,합판,4412,2025.01,중국,이탈리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,1,0.8116794499134279
166,50,합판,4412,2025.02,중국,이탈리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,1,0.8116794499134279
166,50,합판,4412,2025.03,중국,이탈리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,1,0.8116794499134279
166,50,합판,4412,2024.07,중국,이탈리아,대한민국,regulated_to_importer,8269694.0,5978786.0,-0.8116794499134279,1,0.8116794499134279
166,50,합판,4412,2024.08,중국,이탈리아,대한민국,regulated_to_importer,7703687.0,7314073.0,-0.8116794499134279,1,0.8116794499134279
166,50,합판,4412,2024.09,중국,이탈리아,대한민국,regulated_to_importer,8017925.0,7640503.0,-0.8116794499134279,1,0.8116794499134279
166,50,합판,4412,2024.1,중국,이탈리아,대한민국,regulated_to_importer,8463159.0,6557136.0,-0.8116794499134279,1,0.8116794499134279
166,50,합판,4412,2024.11,중국,이탈리아,대한민국,regulated_to_importer,9419777.0,7481556.0,-0.8116794499134279,1,0.8116794499134279
166,50,합판,4412,2024.12,중국,이탈리아,대한민국,regulated_to_importer,10047191.0,8650517.0,-0.8116794499134279,1,0.8116794499134279
166,50,합판,4412,2025.01,중국,이탈리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,1,0.8116794499134279
166,50,합판,4412,2025.02,중국,이탈리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,1,0.8116794499134279
166,50,합판,4412,2025.03,중국,이탈리아,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,1,0.8116794499134279
167,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,2025.11,중국,아르헨티나,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,0,0.8116794499134279
167,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,2025.12,중국,아르헨티나,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,0,0.8116794499134279
167,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,2026.01,중국,아르헨티나,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,0,0.8116794499134279
167,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,2026.02,중국,아르헨티나,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,0,0.8116794499134279
167,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,2026.03,중국,아르헨티나,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,0,0.8116794499134279
167,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,2026.04,중국,아르헨티나,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,0,0.8116794499134279
167,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,2026.05,중국,아르헨티나,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,0,0.8116794499134279
167,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,2026.06,중국,아르헨티나,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,0,0.8116794499134279
167,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,2026.07,중국,아르헨티나,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134279,0,0.8116794499134279
167,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,2025.11,중국,아르헨티나,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,0,0.8116794499134279
167,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,2025.12,중국,아르헨티나,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,0,0.8116794499134279
167,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,2026.01,중국,아르헨티나,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,0,0.8116794499134279
167,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,2026.02,중국,아르헨티나,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,0,0.8116794499134279
167,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,2026.03,중국,아르헨티나,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,0,0.8116794499134279
167,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,2026.04,중국,아르헨티나,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,0,0.8116794499134279
167,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,2026.05,중국,아르헨티나,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,0,0.8116794499134279
167,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,2026.06,중국,아르헨티나,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,0,0.8116794499134279
167,59,탄소강과 그밖의 합금강 열간압연 후판제품,7208,2026.07,중국,아르헨티나,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134279,0,0.8116794499134279
168,6,스테인레스스틸바(2차재심),7222,2013.11,스페인,네덜란드,대한민국,regulated_to_intermediary,458414.32,1651357.304,-0.8116794499134278,0,0.8116794499134278
168,6,스테인레스스틸바(2차재심),7222,2013.12,스페인,네덜란드,대한민국,regulated_to_intermediary,295101.6,941126.36,-0.8116794499134278,0,0.8116794499134278
168,6,스테인레스스틸바(2차재심),7222,2014.01,스페인,네덜란드,대한민국,regulated_to_intermediary,1039208.0,3627985.04,-0.8116794499134278,0,0.8116794499134278
168,6,스테인레스스틸바(2차재심),7222,2014.02,스페인,네덜란드,대한민국,regulated_to_intermediary,584942.24,2051371.344,-0.8116794499134278,0,0.8116794499134278
168,6,스테인레스스틸바(2차재심),7222,2014.03,스페인,네덜란드,대한민국,regulated_to_intermediary,1089694.72,4000566.512,-0.8116794499134278,0,0.8116794499134278
168,6,스테인레스스틸바(2차재심),7222,2014.04,스페인,네덜란드,대한민국,regulated_to_intermediary,302444.0,1015549.776,-0.8116794499134278,0,0.8116794499134278
168,6,스테인레스스틸바(2차재심),7222,2014.05,스페인,네덜란드,대한민국,regulated_to_intermediary,1375811.2,5128557.488,-0.8116794499134278,0,0.8116794499134278
168,6,스테인레스스틸바(2차재심),7222,2014.06,스페인,네덜란드,대한민국,regulated_to_intermediary,436688.0,1601415.528,-0.8116794499134278,0,0.8116794499134278
168,6,스테인레스스틸바(2차재심),7222,2014.07,스페인,네덜란드,대한민국,regulated_to_intermediary,191488.4,685506.0,-0.8116794499134278,0,0.8116794499134278
168,6,스테인레스스틸바(2차재심),7222,2013.11,스페인,네덜란드,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134278,0,0.8116794499134278
168,6,스테인레스스틸바(2차재심),7222,2013.12,스페인,네덜란드,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134278,0,0.8116794499134278
168,6,스테인레스스틸바(2차재심),7222,2014.01,스페인,네덜란드,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134278,0,0.8116794499134278
168,6,스테인레스스틸바(2차재심),7222,2014.02,스페인,네덜란드,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134278,0,0.8116794499134278
168,6,스테인레스스틸바(2차재심),7222,2014.03,스페인,네덜란드,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134278,0,0.8116794499134278
168,6,스테인레스스틸바(2차재심),7222,2014.04,스페인,네덜란드,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134278,0,0.8116794499134278
168,6,스테인레스스틸바(2차재심),7222,2014.05,스페인,네덜란드,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134278,0,0.8116794499134278
168,6,스테인레스스틸바(2차재심),7222,2014.06,스페인,네덜란드,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134278,0,0.8116794499134278
168,6,스테인레스스틸바(2차재심),7222,2014.07,스페인,네덜란드,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134278,0,0.8116794499134278
169,6,스테인레스스틸바(2차재심),7222,2013.11,스페인,베트남,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134278,1,0.8116794499134278
169,6,스테인레스스틸바(2차재심),7222,2013.12,스페인,베트남,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134278,1,0.8116794499134278
169,6,스테인레스스틸바(2차재심),7222,2014.01,스페인,베트남,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134278,1,0.8116794499134278
169,6,스테인레스스틸바(2차재심),7222,2014.02,스페인,베트남,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134278,1,0.8116794499134278
169,6,스테인레스스틸바(2차재심),7222,2014.03,스페인,베트남,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134278,1,0.8116794499134278
169,6,스테인레스스틸바(2차재심),7222,2014.04,스페인,베트남,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134278,1,0.8116794499134278
169,6,스테인레스스틸바(2차재심),7222,2014.05,스페인,베트남,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134278,1,0.8116794499134278
169,6,스테인레스스틸바(2차재심),7222,2014.06,스페인,베트남,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134278,1,0.8116794499134278
169,6,스테인레스스틸바(2차재심),7222,2014.07,스페인,베트남,대한민국,regulated_to_intermediary,0.0,0.0,-0.8116794499134278,1,0.8116794499134278
169,6,스테인레스스틸바(2차재심),7222,2013.11,스페인,베트남,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134278,1,0.8116794499134278
169,6,스테인레스스틸바(2차재심),7222,2013.12,스페인,베트남,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134278,1,0.8116794499134278
169,6,스테인레스스틸바(2차재심),7222,2014.01,스페인,베트남,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134278,1,0.8116794499134278
169,6,스테인레스스틸바(2차재심),7222,2014.02,스페인,베트남,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134278,1,0.8116794499134278
169,6,스테인레스스틸바(2차재심),7222,2014.03,스페인,베트남,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134278,1,0.8116794499134278
169,6,스테인레스스틸바(2차재심),7222,2014.04,스페인,베트남,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134278,1,0.8116794499134278
169,6,스테인레스스틸바(2차재심),7222,2014.05,스페인,베트남,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134278,1,0.8116794499134278
169,6,스테인레스스틸바(2차재심),7222,2014.06,스페인,베트남,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134278,1,0.8116794499134278
169,6,스테인레스스틸바(2차재심),7222,2014.07,스페인,베트남,대한민국,regulated_to_importer,0.0,0.0,-0.8116794499134278,1,0.8116794499134278
170,6,스테인레스스틸바(2차재심),7222,2013.11,스페인,노르웨이,대한민국,regulated_to_intermediary,21536.0,59761.632,-0.7826908981308054,3,0.7826908981308054
170,6,스테인레스스틸바(2차재심),7222,2013.12,스페인,노르웨이,대한민국,regulated_to_intermediary,0.0,0.0,-0.7826908981308054,3,0.7826908981308054
170,6,스테인레스스틸바(2차재심),7222,2014.01,스페인,노르웨이,대한민국,regulated_to_intermediary,184432.0,509942.856,-0.7826908981308054,3,0.7826908981308054
170,6,스테인레스스틸바(2차재심),7222,2014.02,스페인,노르웨이,대한민국,regulated_to_intermediary,0.0,0.0,-0.7826908981308054,3,0.7826908981308054
170,6,스테인레스스틸바(2차재심),7222,2014.03,스페인,노르웨이,대한민국,regulated_to_intermediary,0.0,0.0,-0.7826908981308054,3,0.7826908981308054
